ID,MAC_seagrass_ag,MAC_seagrass_bg,MAC_seagrass_fr,NCS_fs1,PHY_mpb,BIV_suspfeeder
15942,0,0,0,0.35,37.5,0
15943,0,0,0,0.35,37.5,0
15944,0,0,0,0.35,37.5,0
15945,0,0,0,0.35,37.5,0
15946,0,0,0,0.35,37.5,0
15947,0,0,0,0.35,37.5,0
15948,0,0,0,0.35,37.5,0
15949,0,0,0,0.35,37.5,0
15950,16463.2344,16463.2344,0,0,18.6133,
15951,0,0,0,0.156,58.5036,0
15952,0,0,0,0.1308,49.0536,0
15953,0,0,0,0.178,66.767,0
15954,0,0,0,0.1978,74.1685,0
15955,206.2814,206.2814,0,0.1598,63.9583,0
15956,24.5947,24.5947,0,0.1952,73.6835,0
15957,246.1608,246.1608,0,0.1414,58.8924,0
15958,0,0,0,0.0651,24.4094,0
15959,0,0,0,0.0537,20.1201,0
15960,0,0,0,0.0405,15.1991,0
15961,0,0,0,0.0744,27.9047,0
15962,0,0,0,0.0507,19.0148,0
15963,0,0,0,0.0978,36.6746,0
15964,0,0,0,0.0323,12.1229,0
15965,0,0,0,0.0158,5.9135,0
15966,0,0,0,0.0219,8.2188,0
15967,0,0,0,0.005,1.8859,0
15968,0,0,0,0,0,0
15969,0,0,0,0,0,0
15970,0,0,0,0,0,0
15971,0,0,0,0,0,0
15972,0,0,0,0,0,0
15973,0,0,0,0,0,0
15974,0,0,0,0.0002,0.0093,0
15975,609.6159,609.6159,0,0,20,0
15976,550.7118,550.7118,0,0,20,0
15977,595.5184,595.5184,0,0,20,0
15978,586.0469,586.0469,0,0,20,0
15979,534.2738,534.2738,0,0,20,0
15980,531.8884,531.8884,0,0.0086,22.3751,0
15981,526.8625,526.8625,0,0,20,0
15982,508.4242,508.4242,0,0,20,0
15983,386.4093,386.4093,0,0.0756,40.7981,0
15984,411.7032,411.7032,0,0.0497,33.6621,0
15985,492.2865,492.2865,0,0,20,0
15986,226.2987,226.2987,0,0.1174,52.278,0
15987,0,0,0,0.3306,42.3592,0
15988,0,0,0,0.3045,48.8844,0
15989,0,0,0,0.3243,43.9292,0
15990,0,0,0,0.3,50,0
15991,0,0,0,0.3,50,0
15992,0,0,0,0.3,50,0
15993,0,0,0,0.3,50,0
15994,0,0,0,0.3,50,0
15995,0,0,0,0.3,50,0
15996,0,0,0,0.3,50,0
15997,0,0,0,0.3,50,0
15998,0,0,0,0.3,50,0
15999,0,0,0,0.3,50,0
16000,0,0,0,0.3,50,0
16001,102.1096,102.1096,0,0.1197,73.858,0
16002,0,0,0,0.1499,86.9743,0
16003,0,0,0,0.1644,83.5922,0
16004,0,0,0,0.1598,85.0419,0
16005,0,0,0,0.254,61.5049,0
16006,0,0,0,0.2528,61.7884,0
16007,0,0,0,0.2517,62.0685,0
16008,0,0,0,0.2646,58.8471,0
16009,0,0,0,0.25,62.5,0
16010,0,0,0,0.2516,62.1,0
16011,0,0,0,0.2256,68.593,0
16012,0,0,0,0.2322,66.9536,0
16013,0,0,0,0.2407,64.8232,0
16014,0,0,0,0.2755,56.1153,0
16015,0,0,0,0.279,55.2609,0
16016,0,0,0,0.2823,54.4198,0
16017,0,0,0,0.1862,78.1063,0
16018,0,0,0,0.1745,81.1533,0
16019,0,0,0,0.2,75,0
16020,0,0,0,0.2,75,0
16021,0,0,0,0.2,75,0
16022,0,0,0,0.2,75,0
16023,0,0,0,0.2,75,0
16024,0,0,0,0.211,72.2438,0
16025,0,0,0,0.2098,72.5379,0
16026,0,0,0,0.2004,74.9013,0
16027,0,0,0,0.221,69.7562,0
16028,0,0,0,0.2806,54.8428,0
16029,0,0,0,0.2767,55.8319,0
16030,0,0,0,0.2699,57.5341,0
16031,0,0,0,0.2854,53.6514,0
16032,0,0,0,0.2718,57.0606,0
16033,0,0,0,0.2837,54.0824,0
16034,0,0,0,0.2941,51.4755,0
16035,215.6435,215.6435,0,0.082,56.916,0
16036,110.7309,110.7309,0,0.114,71.3115,0
16037,0,0,0,0.3,50,0
16038,0,0,0,0.3,50,0
16039,0,0,0,0.3,50,0
16040,0,0,0,0.3,50,0
16041,0,0,0,0.3,50,0
16042,0,0,0,0.2952,51.1973,0
16043,0,0,0,0.2831,54.2304,0
16044,423.0345,423.0345,0,0.0161,27.2572,0
16045,491.6956,491.6956,0,0,20,0
16046,319.6276,319.6276,0,0.0469,41.1035,0
16047,197.4949,197.4949,0,0.087,58.0827,0
16048,215.3003,215.3003,0,0.0885,53.6363,0
16049,0,0,0,0.0036,0.1824,0
16050,0,0,0,0.0041,0.2036,0
16051,0,0,0,0.005,0.2498,0
16052,0,0,0,0.0088,1.7595,
16053,0,0,0,0.05,10,
16054,0,0,0,0.05,10,
16055,0,0,0,0.05,10,
16056,0,0,0,0.05,10,
16057,0,0,0,0.05,10,
16058,0,0,0,0.05,10,
16059,0,0,0,0.05,10,
16060,0,0,0,0.05,10,
16061,0,0,0,0.05,10,0
16062,0,0,0,0.05,10,
16063,0,0,0,0.05,10,
16064,0,0,0,0.05,10,
16065,0,0,0,0.05,10,
16066,0,0,0,0.05,10,
16067,0,0,0,0.0451,9.0285,0
16068,0,0,0,0.05,10,0
16069,0,0,0,0.05,10,0
16070,0,0,0,0.05,10,0
16071,0,0,0,0.05,10,0
16072,0,0,0,0.05,10,
16073,0,0,0,0.05,10,0
16074,0,0,0,0.05,10,0
16075,0,0,0,0.05,10,
16076,0,0,0,0.05,10,
16077,0,0,0,0.05,10,
16078,0,0,0,0.05,10,
16079,0,0,0,0.05,10,
16080,0,0,0,0.05,10,0
16081,0,0,0,0.0449,8.987,0
16082,0,0,0,0.05,10,
16083,0,0,0,0.05,10,0
16084,0,0,0,0.0489,9.7725,
16085,0,0,0,0.05,10,
16086,0,0,0,0.05,10,
16087,0,0,0,0.05,10,
16088,0,0,0,0.0399,7.9821,
16089,0,0,0,0.05,10,0
16090,0,0,0,0.05,10,
16091,0,0,0,0.05,10,
16092,0,0,0,0.05,10,
16093,0,0,0,0.05,10,
16094,0,0,0,0.05,10,
16095,0,0,0,0.05,10,
16096,0,0,0,0.05,10,
16097,0,0,0,0.05,10,
16098,0,0,0,0.05,10,
16099,0,0,0,0.05,10,
16100,0,0,0,0.05,10,
16101,0,0,0,0.05,10,
16102,0,0,0,0.05,10,
16103,0,0,0,0.05,10,
16104,0,0,0,0.05,10,
16105,0,0,0,0.05,10,
16106,0,0,0,0.05,10,
16107,0,0,0,0.05,10,
16108,0,0,0,0.05,10,
16109,0,0,0,0.05,10,
16110,0,0,0,0.05,10,
16111,0,0,0,0.05,10,
16112,0,0,0,0.05,10,
16113,0,0,0,0.05,10,0
16114,0,0,0,0.05,10,
16115,0,0,0,0.05,10,
16116,0,0,0,0.05,10,
16117,0,0,0,0.05,10,
16118,0,0,0,0.05,10,
16119,0,0,0,0.05,10,
16120,0,0,0,0.05,10,
16121,0,0,0,0.05,10,
16122,0,0,0,0.05,10,0
16123,0,0,0,0.05,10,0
16124,0,0,0,0.05,10,
16125,0,0,0,0.05,10,
16126,0,0,0,0.05,10,0
16127,0,0,0,0.05,10,
16128,0,0,0,0.05,10,
16129,0,0,0,0.05,10,
16130,0,0,0,0.05,10,
16131,0,0,0,0.05,10,
16132,0,0,0,0.05,10,
16133,0,0,0,0.05,10,
16134,0,0,0,0.05,10,
16135,0,0,0,0.05,10,
16136,0,0,0,0.05,10,
16137,0,0,0,0.05,10,
16138,0,0,0,0.05,10,
16139,0,0,0,0.05,10,0
16140,0,0,0,0.05,10,0
16141,0,0,0,0.05,10,0
16142,0,0,0,0.05,10,
16143,0,0,0,0.05,10,
16144,0,0,0,0.05,10,
16145,0,0,0,0.05,10,
16146,0,0,0,0.05,10,
16147,0,0,0,0.05,10,
16148,0,0,0,0.05,10,
16149,0,0,0,0.05,10,
16150,0,0,0,0.05,10,
16151,0,0,0,0.05,10,
16152,0,0,0,0.05,10,
16153,0,0,0,0.0454,9.0788,0
16154,0,0,0,0.0217,4.3445,0
16155,0,0,0,0.0224,4.4773,
16156,0,0,0,0.05,10,0
16157,0,0,0,0.05,10,
16158,0,0,0,0.05,10,
16159,0,0,0,0.05,10,
16160,0,0,0,0.05,10,
16161,0,0,0,0.05,10,
16162,0,0,0,0.05,10,
16163,0,0,0,0.05,10,
16164,0,0,0,0.05,10,
16165,0,0,0,0.05,10,
16166,0,0,0,0.05,10,
16167,0,0,0,0.05,10,
16168,0,0,0,0,0,
16169,0,0,0,0,0,
16170,0,0,0,0,0,
16171,0,0,0,0,0,
16172,0,0,0,0,0,
16173,0,0,0,0,0,
16174,0,0,0,0,0,
16175,0,0,0,0,0,
16176,0,0,0,0,0,
16177,0,0,0,0,0,
16178,960.4596,960.4596,0,0,1.0737,
16179,1567.8811,1567.8811,0,0,1.7527,
16180,580.31,580.31,0,0,0.6487,
16181,716.0026,716.0026,0,0,0.8004,
16182,1129.1157,1129.1157,0,0,1.2622,
16183,0,0,0,0,0,
16184,0,0,0,0,0,
16185,0,0,0,0,0,
16186,0,0,0,0,0,
16187,0,0,0,0,0,
16188,0,0,0,0,0,
16189,0,0,0,0,0,
16190,0,0,0,0.0431,8.6135,
16191,0,0,0,0.05,10,
16192,0,0,0,0,0,
16193,0,0,0,0,0,
16194,0,0,0,0,0,
16195,0,0,0,0.0265,5.307,
16196,0,0,0,0.0074,1.4887,
16197,0,0,0,0,0,
16198,0,0,0,0.05,10,
16199,0,0,0,0.0479,9.5835,
16200,0,0,0,0,0,
16201,0,0,0,0.05,10,
16202,0,0,0,0.05,10,
16203,0,0,0,0.05,10,
16204,0,0,0,0.05,10,
16205,0,0,0,0.05,10,
16206,0,0,0,0.05,10,
16207,0,0,0,0.05,10,
16208,0,0,0,0.05,10,
16209,0,0,0,0.05,10,
16210,0,0,0,0.05,10,
16211,0,0,0,0.05,10,
16212,0,0,0,0.05,10,
16213,0,0,0,0.05,10,
16214,0,0,0,0.05,10,
16215,0,0,0,0.05,10,
16216,0,0,0,0.05,10,
16217,0,0,0,0.05,10,
16218,0,0,0,0.3213,44.6774,0
16219,0,0,0,0.3387,40.3138,0
16220,0,0,0,0.3478,38.0425,0
16221,0,0,0,0.3446,38.8497,0
16222,0,0,0,0.35,37.5,0
16223,0,0,0,0.35,37.5,0
16224,0,0,0,0.35,37.5,0
16225,0,0,0,0.3428,39.3059,0
16226,0,0,0,0.3445,38.8731,0
16227,0,0,0,0.35,37.5,0
16228,16616.1811,16616.1811,0,0,18.6713,
16229,16803.1838,16803.1838,0,0,18.7763,
16230,17626.3443,17626.3443,0,0.0023,21.0255,
16231,15694.9081,15694.9081,0,0.0185,28.3109,
16232,707.7585,707.7585,0,0.312,36.6411,0
16233,0,0,0,0.3292,42.7039,0
16234,2963.2724,2963.2724,0,0.2007,31.4952,0
16235,5974.9569,5974.9569,0,0.0569,23.4088,
16236,9562.4811,9562.4811,0,0.0256,31.512,
16237,13658.2046,13658.2046,0,0.0355,35.9936,
16238,0,0,0,0.3432,39.1935,0
16239,0,0,0,0.35,37.5,0
16240,0,0,0,0.35,37.5,0
16241,0,0,0,0.35,37.5,0
16242,0,0,0,0.35,37.5,0
16243,0,0,0,0.35,37.5,0
16244,0,0,0,0.35,37.5,0
16245,0,0,0,0.35,37.5,0
16246,0,0,0,0.35,37.5,0
16247,0,0,0,0.35,37.5,0
16248,0,0,0,0.35,37.5,0
16249,0,0,0,0.35,37.5,0
16250,0,0,0,0.1512,56.7043,0
16251,0,0,0,0.1172,43.9515,0
16252,0,0,0,0.1676,62.8539,0
16253,0,0,0,0.1793,67.2515,0
16254,83.7974,83.7974,0,0.1794,69.3324,0
16255,0,0,0,0.1815,68.0556,0
16256,0,0,0,0.1576,59.0969,0
16257,131.7445,131.7445,0,0.1519,61.7719,0
16258,0,0,0,0.031,11.6377,0
16259,0,0,0,0.0109,4.0753,0
16260,0,0,0,0.0567,21.2775,0
16261,0,0,0,0,0,0
16262,0,0,0,0.0028,1.0618,0
16263,0,0,0,0.0799,29.9535,0
16264,0,0,0,0,0,0
16265,0,0,0,0,0,0
16266,0,0,0,0,0,0
16267,0,0,0,0,0,0
16268,0,0,0,0,0,0
16269,0,0,0,0,0,0
16270,0,0,0,0,0,0
16271,0,0,0,0.0009,0.0471,0
16272,0,0,0,0.0058,0.2878,0
16273,537.4722,537.4722,0,0,20,0
16274,478.401,478.401,0,0,20,0
16275,548.1501,548.1501,0,0,20,0
16276,512.0099,512.0099,0,0,20,0
16277,496.4531,496.4531,0,0,20,0
16278,454.1683,454.1683,0,0.0137,23.7544,0
16279,427.9566,427.9566,0,0.0377,30.3569,0
16280,453.1428,453.1428,0,0,20,0
16281,435.335,435.335,0,0,20,0
16282,297.8803,297.8803,0,0.0912,45.0907,0
16283,346.3772,346.3772,0,0.0678,38.6396,0
16284,419.9392,419.9392,0,0,20,0
16285,202.9651,202.9651,0,0.1259,54.6209,0
16286,0,0,0,0.3454,38.6514,0
16287,0,0,0,0.309,47.7422,0
16288,0,0,0,0.3269,43.2653,0
16289,0,0,0,0.3,50,0
16290,0,0,0,0.3,50,0
16291,0,0,0,0.3,50,0
16292,0,0,0,0.3,50,0
16293,0,0,0,0.3,49.9901,0
16294,0,0,0,0.3,50,0
16295,0,0,0,0.3054,48.6579,0
16296,0,0,0,0.3,50,0
16297,0,0,0,0.3,50,0
16298,0,0,0,0.3,50,0
16299,0,0,0,0.3,50,0
16300,0,0,0,0.3,50,0
16301,0,0,0,0.3,50,0
16302,3.7116,3.7116,0,0.1603,84.0819,0
16303,0,0,0,0.1708,82.303,0
16304,0,0,0,0.18,80.0071,0
16305,0,0,0,0.1893,77.6642,0
16306,0,0,0,0.262,59.4887,0
16307,0,0,0,0.2593,60.1682,0
16308,0,0,0,0.2587,60.3211,0
16309,0,0,0,0.2761,55.9869,0
16310,0,0,0,0.2684,57.8937,0
16311,0,0,0,0.2499,62.5344,0
16312,0,0,0,0.2451,63.7217,0
16313,0,0,0,0.25,62.5,0
16314,0,0,0,0.2282,67.9523,0
16315,0,0,0,0.2337,66.5829,
16316,0,0,0,0.2407,64.8352,0
16317,0,0,0,0.285,53.7418,0
16318,0,0,0,0.2909,52.287,0
16319,0,0,0,0.2,75,0
16320,0,0,0,0.2,75,0
16321,0,0,0,0.2084,72.8979,0
16322,0,0,0,0.2,75,0
16323,0,0,0,0.2094,72.6501,0
16324,0,0,0,0.2,75,0
16325,0,0,0,0.2206,69.8434,0
16326,0,0,0,0.218,70.5039,0
16327,0,0,0,0.2143,71.4297,0
16328,0,0,0,0.2032,74.2093,0
16329,0,0,0,0.2271,68.2329,0
16330,0,0,0,0.2952,51.2087,0
16331,0,0,0,0.2812,54.6996,0
16332,0,0,0,0.2818,54.5607,0
16333,0,0,0,0.2821,54.4847,0
16334,0,0,0,0.2964,50.8986,0
16335,0,0,0,0.2896,52.5988,0
16336,0,0,0,0.2964,50.892,0
16337,0,0,0,0.2968,50.8103,0
16338,0,0,0,0.287,53.2615,0
16339,104.3208,104.3208,0,0.1279,69.1714,0
16340,0,0,0,0.1745,81.3735,0
16341,0,0,0,0.3,50,0
16342,0,0,0,0.3,50,0
16343,0,0,0,0.3,50,0
16344,0,0,0,0.3,50,0
16345,0,0,0,0.3,50,0
16346,0,0,0,0.293,51.7492,0
16347,0,0,0,0.3,50,0
16348,416.7519,416.7519,0,0.0146,26.5549,0
16349,314.1692,314.1692,0,0.0564,39.0561,0
16350,213.9103,213.9103,0,0.1019,50.6205,0
16351,107.4402,107.4402,0,0.1383,65.8576,0
16352,112.0648,112.0648,0,0.1481,62.3569,0
16353,0,0,0,0.05,10,
16354,0,0,0,0.05,10,
16355,0,0,0,0.05,10,
16356,0,0,0,0.05,10,
16357,0,0,0,0.05,10,
16358,0,0,0,0.05,10,
16359,0,0,0,0.05,10,
16360,0,0,0,0.05,10,
16361,0,0,0,0.05,10,
16362,0,0,0,0.05,10,
16363,0,0,0,0.05,10,
16364,0,0,0,0.05,10,
16365,0,0,0,0.05,10,
16366,0,0,0,0.05,10,
16367,0,0,0,0.05,10,
16368,0,0,0,0.05,10,
16369,0,0,0,0.05,10,0
16370,0,0,0,0.05,10,
16371,0,0,0,0.05,10,
16372,0,0,0,0.05,10,0
16373,0,0,0,0.05,10,0
16374,0,0,0,0.05,10,0
16375,0,0,0,0.05,10,0
16376,0,0,0,0.05,10,0
16377,0,0,0,0.05,10,
16378,0,0,0,0.05,10,
16379,0,0,0,0.05,10,
16380,0,0,0,0.05,10,
16381,0,0,0,0.05,10,
16382,0,0,0,0.05,10,
16383,0,0,0,0.05,10,0
16384,0,0,0,0.05,10,0
16385,0,0,0,0.05,10,
16386,0,0,0,0.05,10,
16387,0,0,0,0.05,10,
16388,0,0,0,0.05,10,
16389,0,0,0,0.05,10,
16390,0,0,0,0.05,10,
16391,0,0,0,0.05,10,0
16392,0,0,0,0.05,10,0
16393,0,0,0,0.05,10,0
16394,0,0,0,0.05,10,
16395,0,0,0,0.05,10,
16396,0,0,0,0.05,10,
16397,0,0,0,0.05,10,
16398,0,0,0,0.05,10,
16399,0,0,0,0.05,10,
16400,0,0,0,0.05,10,
16401,0,0,0,0.05,10,
16402,0,0,0,0.05,10,
16403,0,0,0,0.05,10,
16404,0,0,0,0.05,10,
16405,0,0,0,0.05,10,
16406,0,0,0,0.05,10,
16407,0,0,0,0.05,10,
16408,0,0,0,0.05,10,
16409,0,0,0,0.05,10,
16410,0,0,0,0.05,10,
16411,0,0,0,0.05,10,
16412,0,0,0,0.05,10,
16413,0,0,0,0.05,10,
16414,0,0,0,0.05,10,
16415,0,0,0,0.05,10,
16416,0,0,0,0.05,10,
16417,0,0,0,0.05,10,
16418,0,0,0,0.05,10,
16419,0,0,0,0.05,10,
16420,0,0,0,0.05,10,
16421,0,0,0,0.05,10,
16422,0,0,0,0.05,10,
16423,0,0,0,0.05,10,
16424,0,0,0,0.05,10,
16425,0,0,0,0.05,10,
16426,0,0,0,0.05,10,
16427,0,0,0,0.05,10,0
16428,0,0,0,0.05,10,0
16429,0,0,0,0.05,10,0
16430,0,0,0,0.05,10,0
16431,0,0,0,0.05,10,0
16432,0,0,0,0.05,10,0
16433,0,0,0,0.05,10,
16434,0,0,0,0.05,10,
16435,0,0,0,0.05,10,0
16436,0,0,0,0.05,10,
16437,0,0,0,0.05,10,0
16438,0,0,0,0.05,10,
16439,0,0,0,0.05,10,
16440,0,0,0,0.05,10,
16441,0,0,0,0.05,10,
16442,0,0,0,0.05,10,
16443,0,0,0,0.05,10,
16444,0,0,0,0.05,10,
16445,0,0,0,0.05,10,
16446,0,0,0,0.05,10,
16447,0,0,0,0.05,10,0
16448,0,0,0,0.05,10,0
16449,0,0,0,0.05,10,
16450,0,0,0,0.05,10,
16451,0,0,0,0.05,10,
16452,0,0,0,0.05,10,0
16453,0,0,0,0.05,10,
16454,0,0,0,0.05,10,
16455,0,0,0,0.05,10,
16456,0,0,0,0.05,10,
16457,0,0,0,0.0249,4.9862,0
16458,0,0,0,0.0399,7.9754,0
16459,0,0,0,0.05,10,
16460,0,0,0,0.0025,0.5062,
16461,0,0,0,0.0164,3.2864,0
16462,0,0,0,0.0445,8.8983,0
16463,0,0,0,0.05,10,0
16464,0,0,0,0.05,10,0
16465,0,0,0,0.05,10,
16466,0,0,0,0.05,10,
16467,0,0,0,0.05,10,
16468,0,0,0,0.05,10,
16469,0,0,0,0.05,10,
16470,0,0,0,0,0,
16471,0,0,0,0,0,
16472,0,0,0,0,0,
16473,0,0,0,0,0,
16474,0,0,0,0,0,
16475,0,0,0,0,0,
16476,0,0,0,0,0,
16477,0,0,0,0,0,
16478,0,0,0,0,0,
16479,0,0,0,0,0,
16480,0,0,0,0,0,
16481,1126.3755,1126.3755,0,0,1.2592,
16482,0,0,0,0,0,
16483,0,0,0,0,0,
16484,0,0,0,0,0,
16485,0,0,0,0,0,
16486,0,0,0,0,0,
16487,0,0,0,0,0,
16488,0,0,0,0,0,
16489,0,0,0,0.05,10,
16490,0,0,0,0.05,10,
16491,0,0,0,0,0,
16492,0,0,0,0,0,
16493,0,0,0,0,0,
16494,0,0,0,0,0,
16495,0,0,0,0.0384,7.6785,
16496,0,0,0,0.02,4.0083,
16497,0,0,0,0,0,
16498,0,0,0,0,0,
16499,0,0,0,0.05,10,
16500,0,0,0,0.05,10,
16501,0,0,0,0,0,
16502,0,0,0,0.05,10,
16503,0,0,0,0.05,10,
16504,0,0,0,0.05,10,
16505,0,0,0,0.05,10,
16506,0,0,0,0.05,10,
16507,0,0,0,0.05,10,
16508,0,0,0,0.05,10,
16509,0,0,0,0.05,10,
16510,0,0,0,0.05,10,
16511,0,0,0,0.05,10,
16512,0,0,0,0.05,10,
16513,0,0,0,0.05,10,
16514,0,0,0,0.05,10,
16515,0,0,0,0.3484,37.8923,0
16516,0,0,0,0.3182,45.4441,0
16517,0,0,0,0.3221,44.4725,0
16518,0,0,0,0.345,38.7604,0
16519,0,0,0,0.35,37.5,0
16520,0,0,0,0.35,37.5,0
16521,0,0,0,0.35,37.5,0
16522,0,0,0,0.35,37.5,0
16523,0,0,0,0.35,37.5,0
16524,0,0,0,0.35,37.5,0
16525,16445.208,16445.208,0,0,18.376,
16526,17369.2849,17369.2849,0,0,19.4084,
16527,17585.6349,17585.6349,0,0,19.6497,
16528,0,0,0,0.3052,48.7092,0
16529,3630.9443,3630.9443,0,0.2391,43.9132,0
16530,6371.1731,6371.1731,0,0.1445,34.4493,
16531,13878.5119,13878.5119,0,0,20,
16532,17136.9077,17136.9077,0,0,20,
16533,0,0,0,0.35,37.5,0
16534,0,0,0,0.35,37.5,0
16535,0,0,0,0.35,37.5,0
16536,0,0,0,0.35,37.5,0
16537,0,0,0,0.35,37.5,0
16538,0,0,0,0.35,37.5,0
16539,0,0,0,0.35,37.5,0
16540,0,0,0,0.35,37.5,0
16541,0,0,0,0.35,37.5,0
16542,0,0,0,0.35,37.5,0
16543,0,0,0,0.35,37.5,0
16544,0,0,0,0.35,37.5,0
16545,0,0,0,0.35,37.5,0
16546,0,0,0,0.35,37.5,0
16547,0,0,0,0.1357,50.8993,0
16548,0,0,0,0.0994,37.2795,0
16549,36.5606,36.5606,0,0.1867,71.3291,0
16550,0,0,0,0.1409,52.8482,0
16551,0,0,0,0.1196,44.8634,0
16552,0,0,0,0.1708,64.0634,0
16553,107.7208,107.7208,0,0.1607,64.1841,0
16554,0,0,0,0,0,0
16555,0,0,0,0,0,0
16556,0,0,0,0.0227,8.5235,0
16557,0,0,0,0,0,0
16558,0,0,0,0.0457,17.1324,0
16559,0,0,0,0,0,0
16560,0,0,0,0.0615,23.073,0
16561,0,0,0,0,0,0
16562,0,0,0,0,0,0
16563,0,0,0,0,0,0
16564,0,0,0,0.0019,0.0955,0
16565,0,0,0,0.0063,0.3158,0
16566,466.3981,466.3981,0,0,20,0
16567,408.4898,408.4898,0,0,20,0
16568,474.476,474.476,0,0,20,0
16569,440.0433,440.0433,0,0,20,0
16570,413.1807,413.1807,0,0.02,25.5115,0
16571,354.3415,354.3415,0,0.0471,32.9411,0
16572,362.9331,362.9331,0,0.0261,27.1779,0
16573,370.2654,370.2654,0,0.0086,22.377,0
16574,338.6609,338.6609,0,0.0254,26.9977,0
16575,248.9174,248.9174,0,0.1031,48.3544,0
16576,254.277,254.277,0,0.0833,42.9057,0
16577,317.5968,317.5968,0,0.0368,30.1125,0
16578,161.2119,161.2119,0,0.1359,57.3818,0
16579,0,0,0,0.35,37.5,0
16580,0,0,0,0.3354,41.143,0
16581,0,0,0,0.3181,45.4834,0
16582,0,0,0,0.3199,45.0343,0
16583,0,0,0,0.3318,42.0542,0
16584,0,0,0,0.3,50,0
16585,0,0,0,0.3,50,0
16586,0,0,0,0.3,50,0
16587,0,0,0,0.309,47.7409,0
16588,0,0,0,0.3041,48.9762,0
16589,0,0,0,0.3118,47.0497,0
16590,0,0,0,0.3117,47.0704,0
16591,0,0,0,0.3006,49.8541,0
16592,0,0,0,0.3,50,0
16593,0,0,0,0.3262,43.4504,0
16594,0,0,0,0.3,50,0
16595,0,0,0,0.3,50,0
16596,0,0,0,0.3007,49.8202,0
16597,0,0,0,0.3035,49.1251,0
16598,0,0,0,0.3,50,0
16599,0,0,0,0.3,50,0
16600,0,0,0,0.184,78.9968,0
16601,0,0,0,0.1935,76.6274,0
16602,0,0,0,0.2676,58.1124,0
16603,0,0,0,0.2649,58.7726,0
16604,0,0,0,0.2505,62.3727,0
16605,0,0,0,0.2766,55.8484,0
16606,0,0,0,0.2837,54.0721,0
16607,0,0,0,0.2463,63.4151,0
16608,0,0,0,0.25,62.5,0
16609,0,0,0,0.25,62.5,0
16610,0,0,0,0.235,66.2448,0
16611,0,0,0,0.2424,64.3931,0
16612,0,0,0,0.2927,51.8173,0
16613,0,0,0,0.2857,53.5669,0
16614,0,0,0,0.2967,50.818,0
16615,0,0,0,0.2,75,0
16616,0,0,0,0.2057,73.5779,0
16617,0,0,0,0.2139,71.5184,0
16618,0,0,0,0.2112,72.2073,0
16619,0,0,0,0.221,69.7465,0
16620,0,0,0,0.2025,74.3794,0
16621,0,0,0,0.2315,67.1206,0
16622,0,0,0,0.2,75,0
16623,0,0,0,0.2281,67.9782,0
16624,0,0,0,0.2214,69.6605,0
16625,0,0,0,0.2172,70.6906,0
16626,0,0,0,0.208,73.008,0
16627,0,0,0,0.2294,67.6543,0
16628,0,0,0,0.2891,52.7239,0
16629,0,0,0,0.2912,52.2058,0
16630,0,0,0,0.2927,51.8165,0
16631,0,0,0,0.2914,52.151,0
16632,0,0,0,0.2982,50.4614,0
16633,0,0,0,0.2802,54.9606,0
16634,0,0,0,0.2935,51.6199,0
16635,0,0,0,0.2869,53.2757,0
16636,0,0,0,0.277,55.7398,0
16637,0,0,0,0.2708,57.2915,0
16638,0.5102,0.5102,0,0.1854,78.5243,0
16639,0,0,0,0.1988,75.294,0
16640,0,0,0,0.1946,76.3491,0
16641,0,0,0,0.3,50,0
16642,0,0,0,0.3,50,0
16643,0,0,0,0.3,50,0
16644,0,0,0,0.3,50,0
16645,0,0,0,0.3,50,0
16646,0,0,0,0.3,50,0
16647,0,0,0,0.3,50,0
16648,304.8516,304.8516,0,0.0672,38.4866,0
16649,197.922,197.922,0,0.1138,51.294,0
16650,39.3536,39.3536,0,0.1829,70.2864,0
16651,106.3978,106.3978,0,0.1537,62.2563,0
16652,10.5788,10.5788,0,0.1929,74.3589,0
16653,0,0,0,0.2,75,0
16654,0,0,0,0.05,10,
16655,0,0,0,0.05,10,
16656,0,0,0,0.05,10,
16657,0,0,0,0.05,10,
16658,0,0,0,0.05,10,
16659,0,0,0,0.05,10,
16660,0,0,0,0.05,10,
16661,0,0,0,0.05,10,
16662,0,0,0,0.05,10,
16663,0,0,0,0.05,10,
16664,0,0,0,0.05,10,
16665,0,0,0,0.05,10,
16666,0,0,0,0.05,10,
16667,0,0,0,0.05,10,
16668,0,0,0,0.05,10,
16669,0,0,0,0.05,10,
16670,0,0,0,0.05,10,
16671,0,0,0,0.05,10,
16672,0,0,0,0.05,10,
16673,0,0,0,0.05,10,
16674,0,0,0,0.05,10,
16675,0,0,0,0.05,10,
16676,0,0,0,0.05,10,0
16677,0,0,0,0.05,10,0
16678,0,0,0,0.05,10,0
16679,0,0,0,0.05,10,
16680,0,0,0,0.05,10,
16681,0,0,0,0.05,10,
16682,0,0,0,0.05,10,
16683,0,0,0,0.05,10,
16684,0,0,0,0.05,10,
16685,0,0,0,0.05,10,
16686,0,0,0,0.05,10,
16687,0,0,0,0.05,10,
16688,0,0,0,0.05,10,
16689,0,0,0,0.05,10,
16690,0,0,0,0.05,10,
16691,0,0,0,0.05,10,
16692,0,0,0,0.05,10,0
16693,0,0,0,0.05,10,
16694,0,0,0,0.05,10,
16695,0,0,0,0.05,10,
16696,0,0,0,0.05,10,
16697,0,0,0,0.05,10,
